timestamp,current_mA,power_mW,voltage_V
2026-06-10T00:54:05.926Z,0.02,0.066,3.3
2026-06-10T00:54:06.128Z,0.02,0.066,3.3
2026-06-10T00:54:06.330Z,0.02,0.066,3.3
2026-06-10T00:54:06.532Z,0.02,0.066,3.3
2026-06-10T00:54:06.733Z,0.02,0.066,3.3
2026-06-10T00:54:06.936Z,0.01,0.033,3.3
2026-06-10T00:54:07.137Z,0.02,0.066,3.3
2026-06-10T00:54:07.338Z,0.02,0.066,3.3
2026-06-10T00:54:07.539Z,0.02,0.066,3.3
2026-06-10T00:54:07.741Z,0.02,0.066,3.3
2026-06-10T00:54:07.943Z,0.02,0.066,3.3
2026-06-10T00:54:08.145Z,0.01,0.033,3.3
2026-06-10T00:54:08.346Z,0.01,0.033,3.3
2026-06-10T00:54:08.547Z,0.01,0.033,3.3
2026-06-10T00:54:08.750Z,0.01,0.033,3.3
2026-06-10T00:54:08.951Z,0.02,0.066,3.3
2026-06-10T00:54:09.151Z,0.02,0.066,3.3
2026-06-10T00:54:09.354Z,0.02,0.066,3.3
2026-06-10T00:54:09.554Z,0.02,0.066,3.3
2026-06-10T00:54:09.757Z,0.02,0.066,3.3
2026-06-10T00:54:09.959Z,0.02,0.066,3.3
2026-06-10T00:54:10.160Z,0.01,0.033,3.3
2026-06-10T00:54:10.360Z,0.01,0.033,3.3
2026-06-10T00:54:10.562Z,0.02,0.066,3.3
2026-06-10T00:54:10.762Z,0.02,0.066,3.3
2026-06-10T00:54:10.964Z,0.02,0.066,3.3
2026-06-10T00:54:11.166Z,0.02,0.066,3.3
2026-06-10T00:54:11.369Z,0.02,0.066,3.3
2026-06-10T00:54:11.570Z,0.01,0.033,3.3
2026-06-10T00:54:11.771Z,0.01,0.033,3.3
2026-06-10T00:54:11.972Z,0.01,0.033,3.3
2026-06-10T00:54:12.173Z,0.01,0.033,3.3
2026-06-10T00:54:12.374Z,0.01,0.033,3.3
2026-06-10T00:54:12.576Z,0.02,0.066,3.3
2026-06-10T00:54:12.776Z,0.02,0.066,3.3
2026-06-10T00:54:12.978Z,0.02,0.066,3.3
2026-06-10T00:54:13.180Z,0.02,0.066,3.3
2026-06-10T00:54:13.381Z,0.02,0.066,3.3
2026-06-10T00:54:13.583Z,0.01,0.033,3.3
2026-06-10T00:54:13.784Z,0.01,0.033,3.3
2026-06-10T00:54:13.986Z,0.01,0.033,3.3
2026-06-10T00:54:14.187Z,0.01,0.033,3.3
2026-06-10T00:54:14.388Z,0.01,0.033,3.3
2026-06-10T00:54:14.590Z,0.02,0.066,3.3
2026-06-10T00:54:14.791Z,0.02,0.066,3.3
2026-06-10T00:54:14.994Z,0.02,0.066,3.3
2026-06-10T00:54:15.194Z,0.02,0.066,3.3
2026-06-10T00:54:15.396Z,0.02,0.066,3.3
2026-06-10T00:54:15.598Z,0.01,0.033,3.3
2026-06-10T00:54:15.800Z,0.01,0.033,3.3
2026-06-10T00:54:16.001Z,0.02,0.066,3.3
2026-06-10T00:54:16.202Z,0.02,0.066,3.3
2026-06-10T00:54:16.404Z,0.02,0.066,3.3
2026-06-10T00:54:16.605Z,0.02,0.066,3.3
2026-06-10T00:54:16.808Z,0.02,0.066,3.3
2026-06-10T00:54:17.009Z,0.02,0.066,3.3
2026-06-10T00:54:17.210Z,0.01,0.033,3.3
2026-06-10T00:54:17.412Z,0.01,0.033,3.3
2026-06-10T00:54:17.615Z,0.01,0.033,3.3
2026-06-10T00:54:17.816Z,0.02,0.066,3.3
2026-06-10T00:54:18.017Z,0.02,0.066,3.3
2026-06-10T00:54:18.218Z,0.02,0.066,3.3
2026-06-10T00:54:18.426Z,0.02,0.066,3.3
2026-06-10T00:54:18.618Z,0.02,0.066,3.3
2026-06-10T00:54:18.821Z,0.02,0.066,3.3
2026-06-10T00:54:19.023Z,0.02,0.066,3.3
2026-06-10T00:54:19.224Z,0.01,0.033,3.3
2026-06-10T00:54:19.426Z,0.01,0.033,3.3
2026-06-10T00:54:19.627Z,0.01,0.033,3.3
2026-06-10T00:54:19.828Z,0.01,0.033,3.3
2026-06-10T00:54:20.030Z,0.02,0.066,3.3
2026-06-10T00:54:20.231Z,0.02,0.066,3.3
2026-06-10T00:54:20.433Z,0.02,0.066,3.3
2026-06-10T00:54:20.636Z,0.03,0.099,3.3
2026-06-10T00:54:20.837Z,0.02,0.066,3.3
2026-06-10T00:54:21.038Z,0.01,0.033,3.3
2026-06-10T00:54:21.239Z,0.01,0.033,3.3
2026-06-10T00:54:21.442Z,0.01,0.033,3.3
2026-06-10T00:54:21.643Z,0.01,0.033,3.3
2026-06-10T00:54:21.844Z,0.01,0.033,3.3
2026-06-10T00:54:22.046Z,0.02,0.066,3.3
2026-06-10T00:54:22.247Z,0.02,0.066,3.3
2026-06-10T00:54:22.449Z,0.02,0.066,3.3
2026-06-10T00:54:22.651Z,0.02,0.066,3.3
2026-06-10T00:54:22.852Z,0.02,0.066,3.3
2026-06-10T00:54:23.054Z,0.01,0.033,3.3
2026-06-10T00:54:23.256Z,0.01,0.033,3.3
2026-06-10T00:54:23.458Z,0.01,0.033,3.3
2026-06-10T00:54:23.659Z,0.02,0.066,3.3
2026-06-10T00:54:23.861Z,0.02,0.066,3.3
2026-06-10T00:54:24.063Z,0.01,0.033,3.3
2026-06-10T00:54:24.265Z,0.01,0.033,3.3
2026-06-10T00:54:24.465Z,0.02,0.066,3.3
2026-06-10T00:54:24.666Z,0.02,0.066,3.3
2026-06-10T00:54:24.868Z,0.02,0.066,3.3
2026-06-10T00:54:25.069Z,0.01,0.033,3.3
2026-06-10T00:54:25.271Z,0.01,0.033,3.3
2026-06-10T00:54:25.473Z,0.02,0.066,3.3
2026-06-10T00:54:25.675Z,0.02,0.066,3.3
2026-06-10T00:54:25.878Z,0.02,0.066,3.3
2026-06-10T00:54:26.078Z,0.01,0.033,3.3
2026-06-10T00:54:26.280Z,0.01,0.033,3.3
2026-06-10T00:54:26.481Z,0.01,0.033,3.3
2026-06-10T00:54:26.682Z,0.02,0.066,3.3
2026-06-10T00:54:26.882Z,0.02,0.066,3.3
2026-06-10T00:54:27.084Z,0.02,0.066,3.3
2026-06-10T00:54:27.285Z,0.02,0.066,3.3
2026-06-10T00:54:27.486Z,0.02,0.066,3.3
2026-06-10T00:54:27.688Z,0.01,0.033,3.3
2026-06-10T00:54:27.890Z,0.02,0.066,3.3
2026-06-10T00:54:28.091Z,0.02,0.066,3.3
2026-06-10T00:54:28.291Z,0.02,0.066,3.3
2026-06-10T00:54:28.493Z,0.02,0.066,3.3
2026-06-10T00:54:28.695Z,0.02,0.066,3.3
2026-06-10T00:54:28.896Z,0.02,0.066,3.3
2026-06-10T00:54:29.097Z,0.02,0.066,3.3
2026-06-10T00:54:29.299Z,0.02,0.066,3.3
2026-06-10T00:54:29.502Z,0.02,0.066,3.3
2026-06-10T00:54:29.704Z,0.01,0.033,3.3
2026-06-10T00:54:29.906Z,0.01,0.033,3.3
2026-06-10T00:54:30.108Z,0.01,0.033,3.3
2026-06-10T00:54:30.309Z,0.01,0.033,3.3
2026-06-10T00:54:30.511Z,0.02,0.066,3.3
2026-06-10T00:54:30.713Z,0.02,0.066,3.3
2026-06-10T00:54:30.914Z,0.02,0.066,3.3
2026-06-10T00:54:31.115Z,0.02,0.066,3.3
2026-06-10T00:54:31.317Z,0.02,0.066,3.3
2026-06-10T00:54:31.518Z,0.01,0.033,3.3
2026-06-10T00:54:31.720Z,0.01,0.033,3.3
2026-06-10T00:54:31.922Z,0.01,0.033,3.3
2026-06-10T00:54:32.123Z,0.02,0.066,3.3
2026-06-10T00:54:32.325Z,0.02,0.066,3.3
2026-06-10T00:54:32.527Z,0.02,0.066,3.3
2026-06-10T00:54:32.728Z,0.01,0.033,3.3
2026-06-10T00:54:32.929Z,0.01,0.033,3.3
2026-06-10T00:54:33.130Z,0.01,0.033,3.3
2026-06-10T00:54:33.333Z,0.01,0.033,3.3
2026-06-10T00:54:33.536Z,0.02,0.066,3.3
2026-06-10T00:54:33.737Z,0.02,0.066,3.3
2026-06-10T00:54:33.939Z,0.02,0.066,3.3
2026-06-10T00:54:34.140Z,0.01,0.033,3.3
2026-06-10T00:54:34.341Z,0.01,0.033,3.3
2026-06-10T00:54:34.542Z,0.01,0.033,3.3
2026-06-10T00:54:34.744Z,0.02,0.066,3.3
2026-06-10T00:54:34.946Z,0.02,0.066,3.3
2026-06-10T00:54:35.148Z,0.02,0.066,3.3
2026-06-10T00:54:35.349Z,0.01,0.033,3.3
2026-06-10T00:54:35.549Z,0.02,0.066,3.3
2026-06-10T00:54:35.751Z,0.01,0.033,3.3
2026-06-10T00:54:35.951Z,0.02,0.066,3.3
2026-06-10T00:54:36.153Z,0.02,0.066,3.3
2026-06-10T00:54:36.356Z,0.02,0.066,3.3
2026-06-10T00:54:36.556Z,0.01,0.033,3.3
2026-06-10T00:54:36.757Z,0.01,0.033,3.3
2026-06-10T00:54:36.960Z,0.01,0.033,3.3
2026-06-10T00:54:37.160Z,0.02,0.066,3.3
2026-06-10T00:54:37.362Z,0.02,0.066,3.3
2026-06-10T00:54:37.564Z,0.02,0.066,3.3
2026-06-10T00:54:37.766Z,0.02,0.066,3.3
2026-06-10T00:54:37.966Z,0.01,0.033,3.3
2026-06-10T00:54:38.168Z,0.01,0.033,3.3
2026-06-10T00:54:38.370Z,0.01,0.033,3.3
2026-06-10T00:54:38.571Z,0.01,0.033,3.3
2026-06-10T00:54:38.772Z,0.01,0.033,3.3
2026-06-10T00:54:38.974Z,0.02,0.066,3.3
2026-06-10T00:54:39.175Z,0.01,0.033,3.3
2026-06-10T00:54:39.377Z,0.01,0.033,3.3
2026-06-10T00:54:39.577Z,0.01,0.033,3.3
2026-06-10T00:54:39.778Z,12.95,42.735,3.3
2026-06-10T00:54:39.980Z,54,178.2,3.3
2026-06-10T00:54:40.182Z,65.39,215.787,3.3
2026-06-10T00:54:40.383Z,64.99,214.467,3.3
2026-06-10T00:54:40.585Z,70.01,231.033,3.3
2026-06-10T00:54:40.787Z,71.58,236.214,3.3
2026-06-10T00:54:40.989Z,64.61,213.213,3.3
2026-06-10T00:54:41.190Z,56.56,186.648,3.3
2026-06-10T00:54:41.392Z,52.96,174.768,3.3
2026-06-10T00:54:41.592Z,51.64,170.412,3.3
2026-06-10T00:54:41.794Z,55.95,184.635,3.3
2026-06-10T00:54:41.995Z,63.82,210.606,3.3
2026-06-10T00:54:42.197Z,68.44,225.852,3.3
2026-06-10T00:54:42.398Z,67.14,221.562,3.3
2026-06-10T00:54:42.599Z,62.56,206.448,3.3
2026-06-10T00:54:42.800Z,64.2,211.86,3.3
2026-06-10T00:54:43.001Z,64.2,211.86,3.3
2026-06-10T00:54:43.202Z,63.91,210.903,3.3
2026-06-10T00:54:43.403Z,61.05,201.465,3.3
2026-06-10T00:54:43.605Z,61.66,203.478,3.3
2026-06-10T00:54:43.806Z,87.19,287.727,3.3
2026-06-10T00:54:44.007Z,140.54,463.782,3.3
2026-06-10T00:54:44.208Z,127.51,420.783,3.3
2026-06-10T00:54:44.410Z,103.31,340.923,3.3
2026-06-10T00:54:44.612Z,118.16,389.928,3.3
2026-06-10T00:54:44.815Z,123.38,407.154,3.3
2026-06-10T00:54:45.016Z,108.28,357.324,3.3
2026-06-10T00:54:45.218Z,102.98,339.834,3.3
2026-06-10T00:54:45.420Z,102.07,336.831,3.3
2026-06-10T00:54:45.620Z,101.21,333.993,3.3
2026-06-10T00:54:45.822Z,103.57,341.781,3.3
2026-06-10T00:54:46.023Z,115.95,382.635,3.3
2026-06-10T00:54:46.225Z,119.76,395.208,3.3
2026-06-10T00:54:46.427Z,103.73,342.309,3.3
2026-06-10T00:54:46.627Z,93.68,309.144,3.3
2026-06-10T00:54:46.828Z,92.34,304.722,3.3
2026-06-10T00:54:47.030Z,93.19,307.527,3.3
2026-06-10T00:54:47.233Z,95.54,315.282,3.3
2026-06-10T00:54:47.433Z,96.53,318.549,3.3
2026-06-10T00:54:47.633Z,97.25,320.925,3.3
2026-06-10T00:54:47.836Z,76.13,251.229,3.3
2026-06-10T00:54:48.037Z,54.88,181.104,3.3
2026-06-10T00:54:48.238Z,23.73,78.309,3.3
2026-06-10T00:54:48.442Z,1.86,6.138,3.3
2026-06-10T00:54:48.644Z,0.11,0.363,3.3
2026-06-10T00:54:48.845Z,0.03,0.099,3.3
2026-06-10T00:54:49.047Z,0.02,0.066,3.3
2026-06-10T00:54:49.248Z,0.02,0.066,3.3
2026-06-10T00:54:49.449Z,0.02,0.066,3.3
2026-06-10T00:54:49.651Z,0.02,0.066,3.3
2026-06-10T00:54:49.852Z,0.02,0.066,3.3
2026-06-10T00:54:50.054Z,0.01,0.033,3.3
2026-06-10T00:54:50.255Z,0.01,0.033,3.3
2026-06-10T00:54:50.456Z,0.01,0.033,3.3
2026-06-10T00:54:50.658Z,0.02,0.066,3.3
2026-06-10T00:54:50.860Z,0.02,0.066,3.3
2026-06-10T00:54:51.060Z,0.02,0.066,3.3
2026-06-10T00:54:51.263Z,0.01,0.033,3.3
2026-06-10T00:54:51.465Z,0.01,0.033,3.3
2026-06-10T00:54:51.667Z,0.01,0.033,3.3
2026-06-10T00:54:51.869Z,0.02,0.066,3.3
2026-06-10T00:54:52.069Z,0.03,0.099,3.3
2026-06-10T00:54:52.270Z,0.02,0.066,3.3
2026-06-10T00:54:52.471Z,0.02,0.066,3.3
2026-06-10T00:54:52.673Z,0.02,0.066,3.3
2026-06-10T00:54:52.875Z,0.01,0.033,3.3
2026-06-10T00:54:53.076Z,0.01,0.033,3.3
2026-06-10T00:54:53.278Z,0.01,0.033,3.3
2026-06-10T00:54:53.480Z,0.02,0.066,3.3
2026-06-10T00:54:53.682Z,0.02,0.066,3.3
2026-06-10T00:54:53.882Z,0.02,0.066,3.3
2026-06-10T00:54:54.083Z,0.02,0.066,3.3
2026-06-10T00:54:54.284Z,0.01,0.033,3.3
2026-06-10T00:54:54.485Z,0.01,0.033,3.3
2026-06-10T00:54:54.688Z,0.01,0.033,3.3
2026-06-10T00:54:54.889Z,0.01,0.033,3.3
2026-06-10T00:54:55.091Z,0.01,0.033,3.3
2026-06-10T00:54:55.294Z,0.02,0.066,3.3
2026-06-10T00:54:55.495Z,0.02,0.066,3.3
2026-06-10T00:54:55.698Z,0.01,0.033,3.3
2026-06-10T00:54:55.899Z,0.02,0.066,3.3
2026-06-10T00:54:56.101Z,0.02,0.066,3.3
2026-06-10T00:54:56.302Z,0.02,0.066,3.3
2026-06-10T00:54:56.503Z,0.02,0.066,3.3
2026-06-10T00:54:56.705Z,0.02,0.066,3.3
2026-06-10T00:54:56.906Z,0.01,0.033,3.3
2026-06-10T00:54:57.106Z,0.02,0.066,3.3
2026-06-10T00:54:57.307Z,0.02,0.066,3.3
2026-06-10T00:54:57.509Z,0.02,0.066,3.3
2026-06-10T00:54:57.709Z,0.02,0.066,3.3
2026-06-10T00:54:57.911Z,0.01,0.033,3.3
2026-06-10T00:54:58.113Z,0.01,0.033,3.3
2026-06-10T00:54:58.314Z,0.01,0.033,3.3
2026-06-10T00:54:58.516Z,0.01,0.033,3.3
2026-06-10T00:54:58.717Z,0.01,0.033,3.3
2026-06-10T00:54:58.919Z,0.01,0.033,3.3
2026-06-10T00:54:59.120Z,0.01,0.033,3.3
2026-06-10T00:54:59.321Z,0.01,0.033,3.3
2026-06-10T00:54:59.523Z,0.01,0.033,3.3
2026-06-10T00:54:59.725Z,0.01,0.033,3.3
2026-06-10T00:54:59.926Z,0.01,0.033,3.3
2026-06-10T00:55:00.127Z,0.02,0.066,3.3
2026-06-10T00:55:00.330Z,0.02,0.066,3.3
2026-06-10T00:55:00.531Z,0.02,0.066,3.3
2026-06-10T00:55:00.732Z,0.02,0.066,3.3
2026-06-10T00:55:00.934Z,0.01,0.033,3.3
2026-06-10T00:55:01.135Z,0.02,0.066,3.3
2026-06-10T00:55:01.337Z,0.02,0.066,3.3
2026-06-10T00:55:01.538Z,0.02,0.066,3.3
2026-06-10T00:55:01.739Z,0.01,0.033,3.3
2026-06-10T00:55:01.942Z,0.01,0.033,3.3
2026-06-10T00:55:02.143Z,0.02,0.066,3.3
2026-06-10T00:55:02.345Z,0.02,0.066,3.3
2026-06-10T00:55:02.547Z,0.02,0.066,3.3
2026-06-10T00:55:02.748Z,0.02,0.066,3.3
2026-06-10T00:55:02.950Z,0.02,0.066,3.3
2026-06-10T00:55:03.151Z,0.01,0.033,3.3
2026-06-10T00:55:03.352Z,0.01,0.033,3.3
2026-06-10T00:55:03.554Z,0.02,0.066,3.3
2026-06-10T00:55:03.758Z,0.02,0.066,3.3
2026-06-10T00:55:03.959Z,0.02,0.066,3.3
2026-06-10T00:55:04.160Z,0.02,0.066,3.3
2026-06-10T00:55:04.361Z,0.01,0.033,3.3
2026-06-10T00:55:04.563Z,0.01,0.033,3.3
2026-06-10T00:55:04.765Z,0.01,0.033,3.3
2026-06-10T00:55:04.965Z,0.01,0.033,3.3
2026-06-10T00:55:05.168Z,0.01,0.033,3.3
2026-06-10T00:55:05.369Z,0.02,0.066,3.3
2026-06-10T00:55:05.571Z,0.02,0.066,3.3
2026-06-10T00:55:05.772Z,0.02,0.066,3.3
2026-06-10T00:55:05.974Z,0.02,0.066,3.3
2026-06-10T00:55:06.175Z,0.02,0.066,3.3
2026-06-10T00:55:06.376Z,0.01,0.033,3.3
2026-06-10T00:55:06.579Z,0.01,0.033,3.3
2026-06-10T00:55:06.781Z,0.01,0.033,3.3
2026-06-10T00:55:06.983Z,0.01,0.033,3.3
2026-06-10T00:55:07.184Z,0.02,0.066,3.3
2026-06-10T00:55:07.384Z,0.02,0.066,3.3
2026-06-10T00:55:07.586Z,0.01,0.033,3.3
2026-06-10T00:55:07.788Z,0.01,0.033,3.3
2026-06-10T00:55:07.989Z,0.01,0.033,3.3
2026-06-10T00:55:08.190Z,0.01,0.033,3.3
2026-06-10T00:55:08.391Z,0.02,0.066,3.3
2026-06-10T00:55:08.593Z,0.02,0.066,3.3
2026-06-10T00:55:08.794Z,0.02,0.066,3.3
2026-06-10T00:55:08.995Z,0.02,0.066,3.3
2026-06-10T00:55:09.197Z,0.02,0.066,3.3
2026-06-10T00:55:09.399Z,0.02,0.066,3.3
2026-06-10T00:55:09.602Z,0.02,0.066,3.3
2026-06-10T00:55:09.803Z,0.01,0.033,3.3
2026-06-10T00:55:10.004Z,0.01,0.033,3.3
2026-06-10T00:55:10.206Z,0.01,0.033,3.3
2026-06-10T00:55:10.407Z,0.02,0.066,3.3
2026-06-10T00:55:10.609Z,0.02,0.066,3.3
2026-06-10T00:55:10.810Z,0.03,0.099,3.3
2026-06-10T00:55:11.011Z,0.02,0.066,3.3
2026-06-10T00:55:11.213Z,0.01,0.033,3.3
2026-06-10T00:55:11.416Z,0.02,0.066,3.3
2026-06-10T00:55:11.616Z,0.01,0.033,3.3
2026-06-10T00:55:11.819Z,0.01,0.033,3.3
2026-06-10T00:55:12.020Z,0.01,0.033,3.3
2026-06-10T00:55:12.223Z,0.01,0.033,3.3
2026-06-10T00:55:12.425Z,0.02,0.066,3.3
2026-06-10T00:55:12.626Z,0.02,0.066,3.3
2026-06-10T00:55:12.827Z,0.02,0.066,3.3
2026-06-10T00:55:13.029Z,0.02,0.066,3.3
2026-06-10T00:55:13.230Z,0.01,0.033,3.3
2026-06-10T00:55:13.435Z,0.01,0.033,3.3
2026-06-10T00:55:13.635Z,0.02,0.066,3.3
2026-06-10T00:55:13.836Z,0.02,0.066,3.3
2026-06-10T00:55:14.037Z,0.02,0.066,3.3
2026-06-10T00:55:14.238Z,0.02,0.066,3.3
2026-06-10T00:55:14.441Z,0.02,0.066,3.3
2026-06-10T00:55:14.643Z,0.02,0.066,3.3
2026-06-10T00:55:14.845Z,0.02,0.066,3.3
2026-06-10T00:55:15.046Z,0.02,0.066,3.3
2026-06-10T00:55:15.247Z,0.02,0.066,3.3
2026-06-10T00:55:15.450Z,0.02,0.066,3.3
2026-06-10T00:55:15.651Z,0.02,0.066,3.3
2026-06-10T00:55:15.852Z,0.01,0.033,3.3
2026-06-10T00:55:16.054Z,0.02,0.066,3.3
2026-06-10T00:55:16.256Z,0.02,0.066,3.3
2026-06-10T00:55:16.458Z,0.02,0.066,3.3
2026-06-10T00:55:16.659Z,0.01,0.033,3.3
2026-06-10T00:55:16.860Z,0.01,0.033,3.3
2026-06-10T00:55:17.062Z,0.01,0.033,3.3
2026-06-10T00:55:17.264Z,0.02,0.066,3.3
2026-06-10T00:55:17.465Z,0.02,0.066,3.3
2026-06-10T00:55:17.667Z,0.02,0.066,3.3
2026-06-10T00:55:17.868Z,0.02,0.066,3.3
2026-06-10T00:55:18.070Z,0.01,0.033,3.3
2026-06-10T00:55:18.273Z,0.01,0.033,3.3
2026-06-10T00:55:18.474Z,0.01,0.033,3.3
2026-06-10T00:55:18.674Z,0.01,0.033,3.3
2026-06-10T00:55:18.875Z,0.02,0.066,3.3
2026-06-10T00:55:19.078Z,0.03,0.099,3.3
2026-06-10T00:55:19.280Z,0.03,0.099,3.3
2026-06-10T00:55:19.482Z,0.03,0.099,3.3
2026-06-10T00:55:19.684Z,0.02,0.066,3.3
2026-06-10T00:55:19.885Z,0.01,0.033,3.3
2026-06-10T00:55:20.088Z,0.01,0.033,3.3
2026-06-10T00:55:20.289Z,0.01,0.033,3.3
2026-06-10T00:55:20.489Z,0.01,0.033,3.3
2026-06-10T00:55:20.690Z,0.02,0.066,3.3
2026-06-10T00:55:20.892Z,0.02,0.066,3.3
2026-06-10T00:55:21.094Z,0.02,0.066,3.3
2026-06-10T00:55:21.295Z,0.02,0.066,3.3
2026-06-10T00:55:21.498Z,0.02,0.066,3.3
2026-06-10T00:55:21.699Z,0.01,0.033,3.3
2026-06-10T00:55:21.900Z,0.01,0.033,3.3
2026-06-10T00:55:22.102Z,0.01,0.033,3.3
2026-06-10T00:55:22.303Z,0.02,0.066,3.3
2026-06-10T00:55:22.504Z,0.02,0.066,3.3
2026-06-10T00:55:22.705Z,0.02,0.066,3.3
2026-06-10T00:55:22.906Z,0.02,0.066,3.3
2026-06-10T00:55:23.107Z,0.02,0.066,3.3
2026-06-10T00:55:23.309Z,0.01,0.033,3.3
2026-06-10T00:55:23.511Z,0.01,0.033,3.3
2026-06-10T00:55:23.713Z,0.01,0.033,3.3
2026-06-10T00:55:23.913Z,0.02,0.066,3.3
2026-06-10T00:55:24.115Z,0.02,0.066,3.3
2026-06-10T00:55:24.317Z,0.02,0.066,3.3
2026-06-10T00:55:24.519Z,0.01,0.033,3.3
2026-06-10T00:55:24.720Z,0.01,0.033,3.3
2026-06-10T00:55:24.921Z,0.01,0.033,3.3
2026-06-10T00:55:25.124Z,0.02,0.066,3.3
2026-06-10T00:55:25.326Z,0.02,0.066,3.3
2026-06-10T00:55:25.527Z,0.02,0.066,3.3
2026-06-10T00:55:25.729Z,0.02,0.066,3.3
2026-06-10T00:55:25.929Z,0.02,0.066,3.3
2026-06-10T00:55:26.132Z,0.02,0.066,3.3
2026-06-10T00:55:26.333Z,0.02,0.066,3.3
2026-06-10T00:55:26.534Z,0.01,0.033,3.3
2026-06-10T00:55:26.735Z,0.01,0.033,3.3
2026-06-10T00:55:26.936Z,0.01,0.033,3.3
2026-06-10T00:55:27.138Z,0.01,0.033,3.3
2026-06-10T00:55:27.339Z,0.02,0.066,3.3
2026-06-10T00:55:27.540Z,0.02,0.066,3.3
2026-06-10T00:55:27.741Z,0.02,0.066,3.3
2026-06-10T00:55:27.942Z,0.02,0.066,3.3
2026-06-10T00:55:28.144Z,0.02,0.066,3.3
2026-06-10T00:55:28.345Z,0.02,0.066,3.3
2026-06-10T00:55:28.547Z,0.01,0.033,3.3
2026-06-10T00:55:28.748Z,0.01,0.033,3.3
2026-06-10T00:55:28.950Z,0.01,0.033,3.3
2026-06-10T00:55:29.152Z,0.02,0.066,3.3
2026-06-10T00:55:29.353Z,0.02,0.066,3.3
2026-06-10T00:55:29.554Z,0.02,0.066,3.3
2026-06-10T00:55:29.755Z,0.02,0.066,3.3
2026-06-10T00:55:29.956Z,0.02,0.066,3.3
2026-06-10T00:55:30.159Z,0.02,0.066,3.3
2026-06-10T00:55:30.359Z,0.02,0.066,3.3
2026-06-10T00:55:30.561Z,0.02,0.066,3.3
2026-06-10T00:55:30.763Z,0.02,0.066,3.3
2026-06-10T00:55:30.965Z,0.02,0.066,3.3
2026-06-10T00:55:31.165Z,0.02,0.066,3.3
2026-06-10T00:55:31.367Z,0.02,0.066,3.3
2026-06-10T00:55:31.568Z,0.02,0.066,3.3
2026-06-10T00:55:31.769Z,0.02,0.066,3.3
2026-06-10T00:55:31.969Z,0.01,0.033,3.3
2026-06-10T00:55:32.170Z,0.02,0.066,3.3
2026-06-10T00:55:32.370Z,0.02,0.066,3.3
2026-06-10T00:55:32.572Z,0.02,0.066,3.3
2026-06-10T00:55:32.773Z,0.02,0.066,3.3
2026-06-10T00:55:32.974Z,0.02,0.066,3.3
2026-06-10T00:55:33.176Z,0.01,0.033,3.3
2026-06-10T00:55:33.378Z,0.01,0.033,3.3
2026-06-10T00:55:33.579Z,0.01,0.033,3.3
2026-06-10T00:55:33.781Z,0.02,0.066,3.3
2026-06-10T00:55:33.983Z,0.02,0.066,3.3
2026-06-10T00:55:34.184Z,0.02,0.066,3.3
2026-06-10T00:55:34.384Z,0.02,0.066,3.3
2026-06-10T00:55:34.586Z,0.01,0.033,3.3
2026-06-10T00:55:34.787Z,0.01,0.033,3.3
2026-06-10T00:55:34.989Z,0.02,0.066,3.3
2026-06-10T00:55:35.191Z,0.02,0.066,3.3
2026-06-10T00:55:35.392Z,0.02,0.066,3.3
2026-06-10T00:55:35.595Z,0.02,0.066,3.3
2026-06-10T00:55:35.797Z,0.01,0.033,3.3
2026-06-10T00:55:35.998Z,0.01,0.033,3.3
2026-06-10T00:55:36.200Z,0.02,0.066,3.3
2026-06-10T00:55:36.402Z,0.02,0.066,3.3
2026-06-10T00:55:36.603Z,0.03,0.099,3.3
2026-06-10T00:55:36.804Z,0.03,0.099,3.3
2026-06-10T00:55:37.005Z,0.02,0.066,3.3
2026-06-10T00:55:37.205Z,0.01,0.033,3.3
2026-06-10T00:55:37.407Z,0.02,0.066,3.3
2026-06-10T00:55:37.609Z,0.02,0.066,3.3
2026-06-10T00:55:37.809Z,0.02,0.066,3.3
2026-06-10T00:55:38.010Z,0.02,0.066,3.3
2026-06-10T00:55:38.212Z,0.02,0.066,3.3
2026-06-10T00:55:38.414Z,0.02,0.066,3.3
2026-06-10T00:55:38.614Z,0.01,0.033,3.3
2026-06-10T00:55:38.815Z,0.01,0.033,3.3
2026-06-10T00:55:39.015Z,0.01,0.033,3.3
2026-06-10T00:55:39.216Z,0.02,0.066,3.3
2026-06-10T00:55:39.417Z,0.02,0.066,3.3
2026-06-10T00:55:39.618Z,1.37,4.521,3.3
2026-06-10T00:55:39.818Z,41.42,136.686,3.3
2026-06-10T00:55:40.019Z,64.12,211.596,3.3
2026-06-10T00:55:40.220Z,65.28,215.424,3.3
2026-06-10T00:55:40.427Z,66.12,218.196,3.3
2026-06-10T00:55:40.624Z,72.41,238.953,3.3
2026-06-10T00:55:40.825Z,69.46,229.218,3.3
2026-06-10T00:55:41.027Z,57.33,189.189,3.3
2026-06-10T00:55:41.230Z,53.99,178.167,3.3
2026-06-10T00:55:41.431Z,51.66,170.478,3.3
2026-06-10T00:55:41.632Z,54.74,180.642,3.3
2026-06-10T00:55:41.833Z,62.52,206.316,3.3
2026-06-10T00:55:42.034Z,68.46,225.918,3.3
2026-06-10T00:55:42.235Z,67.61,223.113,3.3
2026-06-10T00:55:42.436Z,62.47,206.151,3.3
2026-06-10T00:55:42.637Z,63.58,209.814,3.3
2026-06-10T00:55:42.839Z,64.45,212.685,3.3
